"word","helpful","unhelpful","EXTP","NEUT","EXTN"
"collection",-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316
"collects",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"college",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"collide",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"collin",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"collision",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"colonialist",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"color",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"colorado",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"colorful",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"colors",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"colour",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"colourful",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"colours",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"colson",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"columbia",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"com",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"combat",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"combination",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"combine",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"combined",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"combines",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"combining",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"combo",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"come",-7.57387776930616,-7.57387776930616,-7.57387776930616,-7.57387776930616,-7.57387776930616
"comedian",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"comedic",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-11.3350778849997
"comedies",-8.19958366907057,-8.19958366907057,-8.19958366907057,-8.19958366907057,-11.3350778849997
"comedy",-6.9656300325327,-6.9656300325327,-6.9656300325327,-6.9656300325327,-6.9656300325327
"comedyno",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"comedyqualities",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"comedythe",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"comes",-7.32774469976725,-7.32774469976725,-7.32774469976725,-7.32774469976725,-7.32774469976725
"comesralston",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"comfort",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"comfortable",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"comic",-8.77012852753818,-8.77012852753818,-8.77012852753818,-8.77012852753818,-8.77012852753818
"comical",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"comics",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"coming",-8.2905554472763,-8.2905554472763,-8.2905554472763,-8.2905554472763,-8.2905554472763
"comingin",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"comingofage",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"comingthey",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"comingwhilst",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"commands",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"commences",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"commend",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"commendable",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"comment",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988
"commentaries",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"commentary",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"commentators",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"commented",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"commercial",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"commercials",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"commit",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-11.3350778849997
"commitment",-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635,-11.3350778849997
"commitmentphobe",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"commitmentphobic",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"commits",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"committed",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"committing",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"common",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"commonly",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"communication",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"communications",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"compact",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"companion",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"company",-8.33934561144573,-8.33934561144573,-8.33934561144573,-8.33934561144573,-8.33934561144573
"compare",-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997
"compared",-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997,-9.72563997256562
"comparison",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"comparisonbasically",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"comparisons",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compatible",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"compelled",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"compelling",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compellingfirstly",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compellingthe",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"competence",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"competitor",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compilation",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"compiling",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"complacencyhis",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"complaint",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"complaints",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"complete",-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567
"completely",-7.67151623887007,-7.67151623887007,-7.67151623887007,-7.67151623887007,-7.67151623887007
"completion",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"complex",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"complicate",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"complicated",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-11.3350778849997
"complicatedly",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"complications",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compliment",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"complimented",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"complimenting",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"compliments",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compose",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"composed",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"composer",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"composition",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compositions",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compositionsarijit",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"comprehend",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"comprehendthe",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compromise",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"compulsion",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"compulsively",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"computer",-10.2364655963316,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.2364655963316
"computerthats",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"conceal",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"concept",-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567
"conception",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"concepts",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"concern",-9.72563997256562,-9.72563997256562,-11.3350778849997,-9.72563997256562,-11.3350778849997
"concerned",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"concerning",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"concerns",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"conclude",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"concludes",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"conclusion",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441
"condemn",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"condensed",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"condition",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"conditions",-11.3350778849997,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"conduces",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"confection",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"confidence",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"confident",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"configuration",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"confined",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"confines",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"confirm",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"confirmed",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"conflict",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135
"conflicts",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"conform",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-11.3350778849997
"confounding",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"confronts",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"confuse",-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316
"confused",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988
"confusing",-11.3350778849997,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"confusion",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562
"congratulate",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"congratulations",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"connect",-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635
"connected",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"connecting",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"connection",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135
"connects",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"connery",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"connotations",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"conquers",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"conscientious",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"consciousness",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"consequence",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"consequences",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"consequencesjoseph",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"conservative",-11.3350778849997,-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316
"conservatory",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
